quote_date,selection_group,underlying_close,contract,expiration,option_type,strike,style,bid,bid_size,ask,ask_size,mid,volume,open_interest,delta,gamma,theta,vega,implied_volatility,quote_missing
2013-01-22,near_grid,1492.560059,SPXW130125P01520000,2013-01-25,put,1520.0,E,26.8,,28.8,,27.8,0.0,0.0,-0.9674,0.005,-79.2623,8.6951,0.1231,0
2013-01-22,near_grid,1492.560059,SPXW130125C01550000,2013-01-25,call,1550.0,E,0.0,,0.1,,0.05,685.0,5201.0,0.0027,0.0004,-13.2513,0.9992,0.1694,0
2013-01-22,near_grid,1492.560059,SPXW130125P01550000,2013-01-25,put,1550.0,E,56.7,,58.7,,57.7,0.0,35.0,-0.9999,0.0,4.3936,0.0311,0.1231,0
2013-01-22,near_grid,1492.560059,SPXW130125C01575000,2013-01-25,call,1575.0,E,0.0,,0.05,,0.025,105.0,12737.0,0.0,0.0,-0.2471,0.0185,0.1694,0
2013-01-22,near_grid,1492.560059,SPXW130125P01575000,2013-01-25,put,1575.0,E,81.7,,83.7,,82.7,0.0,0.0,-1.0,0.0,4.7688,0.0,0.1231,0
2013-01-22,near_grid,1492.560059,SPXW130125C01600000,2013-01-25,call,1600.0,E,0.0,,0.05,,0.025,0.0,10922.0,0.0,0.0,-0.0013,0.0001,0.1694,0
2013-01-22,near_grid,1492.560059,SPXW130125P01600000,2013-01-25,put,1600.0,E,106.7,,108.7,,107.7,0.0,0.0,-1.0,0.0,4.8446,0.0,0.1231,0
2013-01-23,underlying,1494.810059,,,,,,,,,,,,,,,,,,0
2013-01-23,far_target,1494.810059,SPXW130201C01460000,2013-02-01,call,1460.0,E,35.5,,37.5,,36.5,25.0,348.0,0.8934,0.0064,-118.9542,41.5184,0.1265,0
2013-01-23,far_target,1494.810059,SPXW130201P01460000,2013-02-01,put,1460.0,E,1.45,,1.75,,1.6,575.0,1783.0,-0.1117,0.0065,-121.1933,42.9463,0.1293,0
2013-01-23,near_grid,1494.810059,SPXW130125C01315000,2013-01-25,call,1315.0,E,179.4,,181.3,,180.35,0.0,0.0,1.0,0.0,-3.9818,0.0,0.2107,0
2013-01-23,near_grid,1494.810059,SPXW130125P01315000,2013-01-25,put,1315.0,E,0.0,,0.05,,0.025,0.0,715.0,0.0,0.0,0.0,0.0,0.2529,0
2013-01-23,near_grid,1494.810059,SPXW130125C01345000,2013-01-25,call,1345.0,E,149.4,,151.3,,150.35,0.0,17.0,1.0,0.0,-4.0727,0.0,0.2107,0
2013-01-23,near_grid,1494.810059,SPXW130125P01345000,2013-01-25,put,1345.0,E,0.0,,0.05,,0.025,0.0,330.0,0.0,0.0,0.0,0.0,0.2529,0
2013-01-23,near_grid,1494.810059,SPXW130125C01370000,2013-01-25,call,1370.0,E,124.4,,126.4,,125.4,0.0,24.0,1.0,0.0,-4.1483,0.0,0.2107,0
2013-01-23,near_grid,1494.810059,SPXW130125P01370000,2013-01-25,put,1370.0,E,0.0,,0.05,,0.025,2046.0,1002.0,0.0,0.0,-0.0001,0.0,0.2529,0
2013-01-23,near_grid,1494.810059,SPXW130125C01400000,2013-01-25,call,1400.0,E,94.5,,96.4,,95.45,2.0,181.0,1.0,0.0,-4.241,0.0001,0.2107,0
2013-01-23,near_grid,1494.810059,SPXW130125P01400000,2013-01-25,put,1400.0,E,0.05,,0.1,,0.075,599.0,9671.0,-0.0057,0.0004,-86.8635,1.4732,0.4309,0
2013-01-23,near_grid,1494.810059,SPXW130125C01430000,2013-01-25,call,1430.0,E,64.5,,66.5,,65.5,27.0,419.0,0.9998,0.0,-6.7142,0.0827,0.2107,0
2013-01-23,near_grid,1494.810059,SPXW130125P01430000,2013-01-25,put,1430.0,E,0.1,,0.15,,0.125,77.0,6672.0,-0.012,0.0011,-126.2624,2.8274,0.3264,0
2013-01-23,near_grid,1494.810059,SPXW130125C01460000,2013-01-25,call,1460.0,E,34.7,,36.7,,35.7,8.0,1920.0,0.9683,0.0037,-189.9859,6.4394,0.2107,0
2013-01-23,near_grid,1494.810059,SPXW130125P01460000,2013-01-25,put,1460.0,E,0.3,,0.4,,0.35,4311.0,9130.0,-0.0418,0.0044,-249.3925,8.0647,0.2261,0
2013-01-23,near_grid,1494.810059,SPXW130125C01490000,2013-01-25,call,1490.0,E,8.3,,9.0,,8.65,2764.0,8664.0,0.6279,0.0253,-776.9406,34.1735,0.1655,0
2013-01-23,near_grid,1494.810059,SPXW130125P01490000,2013-01-25,put,1490.0,E,3.0,,3.4,,3.2,3216.0,977.0,-0.3562,0.0283,-671.3219,33.6745,0.146,0
2013-01-23,near_grid,1494.810059,SPXW130125C01520000,2013-01-25,call,1520.0,E,0.15,,0.25,,0.2,2758.0,5749.0,0.036,0.0057,-150.256,7.1485,0.1534,0
2013-01-23,near_grid,1494.810059,SPXW130125P01520000,2013-01-25,put,1520.0,E,23.7,,25.7,,24.7,0.0,0.0,-0.9615,0.0059,-156.6376,7.5432,0.156,0
2013-01-23,near_grid,1494.810059,SPXW130125C01550000,2013-01-25,call,1550.0,E,0.0,,0.05,,0.025,1634.0,5670.0,0.0027,0.0004,-21.7327,0.7391,0.2147,0
2013-01-23,near_grid,1494.810059,SPXW130125P01550000,2013-01-25,put,1550.0,E,53.7,,55.6,,54.65,0.0,35.0,-0.9999,0.0,4.2125,0.0225,0.156,0
2013-01-23,near_grid,1494.810059,SPXW130125C01575000,2013-01-25,call,1575.0,E,0.0,,0.05,,0.025,3.0,12742.0,0.0,0.0,-0.3265,0.0111,0.2147,0
2013-01-23,near_grid,1494.810059,SPXW130125P01575000,2013-01-25,put,1575.0,E,78.7,,80.6,,79.65,0.0,0.0,-1.0,0.0,4.7689,0.0,0.156,0
2013-01-23,near_grid,1494.810059,SPXW130125C01600000,2013-01-25,call,1600.0,E,0.0,,0.05,,0.025,0.0,10922.0,0.0,0.0,-0.0012,0.0,0.2147,0
2013-01-23,near_grid,1494.810059,SPXW130125P01600000,2013-01-25,put,1600.0,E,103.7,,105.6,,104.65,0.0,0.0,-1.0,0.0,4.8446,0.0,0.156,0
2013-01-24,underlying,1494.819946,,,,,,,,,,,,,,,,,,0
2013-01-24,far_target,1494.819946,SPXW130201C01460000,2013-02-01,call,1460.0,E,36.1,,38.1,,37.1,3.0,329.0,0.8688,0.0067,-172.4632,45.1167,0.1502,0
2013-01-24,far_target,1494.819946,SPXW130201P01460000,2013-02-01,put,1460.0,E,1.2,,1.4,,1.3,1014.0,2066.0,-0.0988,0.0063,-119.03,36.8462,0.1303,0
2013-01-24,near_grid,1494.819946,SPXW130125C01315000,2013-01-25,call,1315.0,E,180.4,,182.3,,181.35,0.0,0.0,0.9684,0.0007,-4094.7352,3.2104,2.3274,0
2013-01-24,near_grid,1494.819946,SPXW130125P01315000,2013-01-25,put,1315.0,E,0.0,,0.05,,0.025,0.0,715.0,0.0,0.0,0.0,0.0,0.3887,0
2013-01-24,near_grid,1494.819946,SPXW130125C01345000,2013-01-25,call,1345.0,E,150.4,,152.3,,151.35,0.0,17.0,0.9634,0.0009,-3933.4008,3.6184,1.9835,0
2013-01-24,near_grid,1494.819946,SPXW130125P01345000,2013-01-25,put,1345.0,E,0.0,,0.05,,0.025,0.0,340.0,0.0,0.0,0.0,0.0,0.3887,0
2013-01-24,near_grid,1494.819946,SPXW130125C01370000,2013-01-25,call,1370.0,E,125.4,,127.3,,126.35,0.0,24.0,0.9579,0.0011,-3776.109,4.0609,1.6966,0
2013-01-24,near_grid,1494.819946,SPXW130125P01370000,2013-01-25,put,1370.0,E,0.0,,0.05,,0.025,0.0,2765.0,0.0,0.0,0.0,0.0,0.3887,0
2013-01-24,near_grid,1494.819946,SPXW130125C01400000,2013-01-25,call,1400.0,E,95.4,,97.3,,96.35,53.0,183.0,0.9482,0.0017,-3541.3527,4.7894,1.349,0
2013-01-24,near_grid,1494.819946,SPXW130125P01400000,2013-01-25,put,1400.0,E,0.0,,0.05,,0.025,696.0,9812.0,0.0,0.0,-0.0006,0.0,0.3887,0
2013-01-24,near_grid,1494.819946,SPXW130125C01430000,2013-01-25,call,1430.0,E,65.4,,67.4,,66.4,15.0,419.0,0.9308,0.0028,-3298.8266,6.0149,1.0005,0
2013-01-24,near_grid,1494.819946,SPXW130125P01430000,2013-01-25,put,1430.0,E,0.05,,0.1,,0.075,167.0,6664.0,-0.008,0.0008,-325.7315,0.9757,0.6098,0
2013-01-24,near_grid,1494.819946,SPXW130125C01460000,2013-01-25,call,1460.0,E,35.4,,37.5,,36.45,24.0,1919.0,0.8939,0.0064,-2858.2416,8.2751,0.63,0
2013-01-24,near_grid,1494.819946,SPXW130125P01460000,2013-01-25,put,1460.0,E,0.1,,0.2,,0.15,2253.0,12002.0,-0.0222,0.003,-505.9696,2.378,0.3887,0
2013-01-24,near_grid,1494.819946,SPXW130125C01490000,2013-01-25,call,1490.0,E,7.5,,8.8,,8.15,3547.0,7968.0,0.6411,0.0276,-2774.0232,16.8828,0.2998,0
2013-01-24,near_grid,1494.819946,SPXW130125P01490000,2013-01-25,put,1490.0,E,1.3,,1.5,,1.4,4161.0,2294.0,-0.2766,0.0409,-1497.1833,15.1125,0.1811,0
2013-01-24,near_grid,1494.819946,SPXW130125C01520000,2013-01-25,call,1520.0,E,0.05,,0.1,,0.075,3181.0,7394.0,0.0172,0.0036,-274.8301,1.9242,0.2607,0
2013-01-24,near_grid,1494.819946,SPXW130125P01520000,2013-01-25,put,1520.0,E,22.7,,24.7,,23.7,15.0,0.0,-0.9875,0.0028,-192.6216,1.4626,0.2462,0
2013-01-24,near_grid,1494.819946,SPXW130125C01550000,2013-01-25,call,1550.0,E,0.0,,0.05,,0.025,409.0,6995.0,0.0,0.0,-0.0669,0.0005,0.2607,0
2013-01-24,near_grid,1494.819946,SPXW130125P01550000,2013-01-25,put,1550.0,E,52.7,,54.6,,53.65,0.0,35.0,-1.0,0.0,4.676,0.0001,0.2462,0
2013-01-24,near_grid,1494.819946,SPXW130125C01575000,2013-01-25,call,1575.0,E,0.0,,0.05,,0.025,0.0,12745.0,0.0,0.0,0.0,0.0,0.2607,0
2013-01-24,near_grid,1494.819946,SPXW130125P01575000,2013-01-25,put,1575.0,E,77.7,,79.6,,78.65,0.0,0.0,-1.0,0.0,4.7691,0.0,0.2462,0
2013-01-24,near_grid,1494.819946,SPXW130125C01600000,2013-01-25,call,1600.0,E,0.0,,0.05,,0.025,0.0,10922.0,0.0,0.0,0.0,0.0,0.2607,0
2013-01-24,near_grid,1494.819946,SPXW130125P01600000,2013-01-25,put,1600.0,E,102.7,,104.6,,103.65,0.0,0.0,-1.0,0.0,4.8448,0.0,0.2462,0
2013-01-25,underlying,1502.959961,,,,,,,,,,,,,,,,,,0
2013-01-25,far_target,1502.959961,SPXW130201C01460000,2013-02-01,call,1460.0,E,42.1,,44.2,,43.15,1.0,326.0,0.9788,0.0023,-36.0359,10.0873,0.1091,0
2013-01-25,far_target,1502.959961,SPXW130201P01460000,2013-02-01,put,1460.0,E,0.85,,1.0,,0.925,4289.0,2528.0,-0.0697,0.0045,-114.3061,26.4839,0.1502,0
2013-01-25,near_grid,1502.959961,SPXW130125C01315000,2013-01-25,call,1315.0,E,186.5,,189.8,,188.15,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0
2013-01-25,near_grid,1502.959961,SPXW130125P01315000,2013-01-25,put,1315.0,E,0.0,,0.05,,0.025,0.0,715.0,0.0,0.0,0.0,0.0,0.3,0
2013-01-25,near_grid,1502.959961,SPXW130125C01345000,2013-01-25,call,1345.0,E,156.5,,159.8,,158.15,0.0,17.0,1.0,0.0,0.0,0.0,0.3,0
2013-01-25,near_grid,1502.959961,SPXW130125P01345000,2013-01-25,put,1345.0,E,0.0,,0.05,,0.025,0.0,340.0,0.0,0.0,0.0,0.0,0.3,0
2013-01-25,near_grid,1502.959961,SPXW130125C01370000,2013-01-25,call,1370.0,E,131.5,,134.8,,133.15,0.0,24.0,1.0,0.0,0.0,0.0,0.3,0
2013-01-25,near_grid,1502.959961,SPXW130125P01370000,2013-01-25,put,1370.0,E,0.0,,0.05,,0.025,0.0,2770.0,0.0,0.0,0.0,0.0,0.3,0
2013-01-25,near_grid,1502.959961,SPXW130125C01400000,2013-01-25,call,1400.0,E,101.5,,104.9,,103.2,2.0,186.0,1.0,0.0,0.0,0.0,0.3,0
2013-01-25,near_grid,1502.959961,SPXW130125P01400000,2013-01-25,put,1400.0,E,0.0,,0.05,,0.025,43.0,9629.0,0.0,0.0,0.0,0.0,0.3,0
2013-01-25,near_grid,1502.959961,SPXW130125C01430000,2013-01-25,call,1430.0,E,70.5,,75.5,,73.0,0.0,419.0,1.0,0.0,0.0,0.0,0.3,0
2013-01-25,near_grid,1502.959961,SPXW130125P01430000,2013-01-25,put,1430.0,E,0.0,,0.05,,0.025,323.0,6670.0,0.0,0.0,0.0,0.0,0.3,0
2013-01-25,near_grid,1502.959961,SPXW130125C01460000,2013-01-25,call,1460.0,E,41.5,,44.8,,43.15,17.0,1912.0,1.0,0.0,0.0,0.0,0.3,0
2013-01-25,near_grid,1502.959961,SPXW130125P01460000,2013-01-25,put,1460.0,E,0.0,,0.05,,0.025,192.0,11751.0,0.0,0.0,0.0,0.0,0.3,0
2013-01-25,near_grid,1502.959961,SPXW130125C01490000,2013-01-25,call,1490.0,E,11.5,,14.8,,13.15,2390.0,7168.0,1.0,0.0,0.0,0.0,0.3,0
2013-01-25,near_grid,1502.959961,SPXW130125P01490000,2013-01-25,put,1490.0,E,0.0,,0.05,,0.025,7471.0,3954.0,0.0,0.0,0.0,0.0,0.3,0
2013-01-25,near_grid,1502.959961,SPXW130125C01520000,2013-01-25,call,1520.0,E,0.0,,0.05,,0.025,236.0,8161.0,0.0,0.0,0.0,0.0,0.3,0
2013-01-25,near_grid,1502.959961,SPXW130125P01520000,2013-01-25,put,1520.0,E,15.3,,18.6,,16.95,2.0,15.0,-1.0,0.0,0.0,0.0,0.3,0
2013-01-25,near_grid,1502.959961,SPXW130125C01550000,2013-01-25,call,1550.0,E,0.0,,0.05,,0.025,0.0,7384.0,0.0,0.0,0.0,0.0,0.3,0
2013-01-25,near_grid,1502.959961,SPXW130125P01550000,2013-01-25,put,1550.0,E,45.2,,48.5,,46.85,0.0,35.0,-1.0,0.0,0.0,0.0,0.3,0
2013-01-25,near_grid,1502.959961,SPXW130125C01575000,2013-01-25,call,1575.0,E,0.0,,0.05,,0.025,0.0,12745.0,0.0,0.0,0.0,0.0,0.3,0
2013-01-25,near_grid,1502.959961,SPXW130125P01575000,2013-01-25,put,1575.0,E,70.2,,73.5,,71.85,0.0,0.0,-1.0,0.0,0.0,0.0,0.3,0
2013-01-25,near_grid,1502.959961,SPXW130125C01600000,2013-01-25,call,1600.0,E,0.0,,0.05,,0.025,0.0,10922.0,0.0,0.0,0.0,0.0,0.3,0
2013-01-25,near_grid,1502.959961,SPXW130125P01600000,2013-01-25,put,1600.0,E,95.2,,98.5,,96.85,0.0,0.0,-1.0,0.0,0.0,0.0,0.3,0
