quote_date,selection_group,underlying_close,contract,expiration,option_type,strike,style,bid,bid_size,ask,ask_size,mid,volume,open_interest,delta,gamma,theta,vega,implied_volatility,quote_missing
2013-03-07,near_grid,1544.26001,SPXQ130328C01455000,2013-03-28,call,1455,E,88.4,,91.7,,90.05,0,0,0.9853,0.0009,-18.2225,13.532,0.1168,0
2013-03-07,near_grid,1544.26001,SPXQ130328P01455000,2013-03-28,put,1455,E,1.6,,2.3,,1.95,3,3084,-0.0687,0.0021,-74.4007,48.2231,0.1726,0
2013-03-07,near_grid,1544.26001,SPXQ130328C01475000,2013-03-28,call,1475,E,70.4,,72.4,,71.4,13,3226,0.9539,0.0023,-40.8769,35.2204,0.1168,0
2013-03-07,near_grid,1544.26001,SPXQ130328P01475000,2013-03-28,put,1475,E,2.4,,3.3,,2.85,812,8370,-0.1028,0.0031,-91.16,65.2646,0.1564,0
2013-03-07,near_grid,1544.26001,SPXQ130328C01490000,2013-03-28,call,1490,E,55.4,,58.5,,56.95,345,478,0.8963,0.004,-75.6961,65.6575,0.1221,0
2013-03-07,near_grid,1544.26001,SPXQ130328P01490000,2013-03-28,put,1490,E,3.7,,4.6,,4.15,17,2765,-0.1472,0.0043,-110.5038,83.9059,0.1476,0
2013-03-07,near_grid,1544.26001,SPXQ130328C01510000,2013-03-28,call,1510,E,38.2,,40.9,,39.55,19,7170,0.7952,0.0066,-113.0736,103.5131,0.1181,0
2013-03-07,near_grid,1544.26001,SPXQ130328P01510000,2013-03-28,put,1510,E,6.2,,7.2,,6.7,240,4731,-0.2322,0.0063,-132.4806,111.2574,0.1337,0
2013-03-07,near_grid,1544.26001,SPXQ130328C01530000,2013-03-28,call,1530,E,23.2,,25.1,,24.15,2,5327,0.6473,0.0092,-135.8066,135.3845,0.1095,0
2013-03-07,near_grid,1544.26001,SPXQ130328P01530000,2013-03-28,put,1530,E,10.7,,11.9,,11.3,68,103,-0.3659,0.0085,-148.1423,137.1106,0.1217,0
2013-03-07,near_grid,1544.26001,SPXQ130328C01550000,2013-03-28,call,1550,E,11.9,,12.7,,12.3,561,17158,0.4464,0.0106,-134.4715,144.0935,0.1025,0
2013-03-07,near_grid,1544.26001,SPXQ130328P01550000,2013-03-28,put,1550,E,18.4,,19.8,,19.1,2,5294,-0.5487,0.0098,-141.6041,144.3255,0.1112,0
2013-03-07,near_grid,1544.26001,SPXQ130328C01555000,2013-03-28,call,1555,E,9.1,,10.2,,9.65,312,737,0.3897,0.0107,-125.1524,139.8166,0.0984,0
2013-03-07,near_grid,1544.26001,SPXQ130328P01555000,2013-03-28,put,1555,E,20.8,,22.7,,21.75,0,0,-0.5986,0.0097,-135.6025,140.9458,0.1093,0
2013-03-07,near_grid,1544.26001,SPXQ130328C01560000,2013-03-28,call,1560,E,7.1,,8.2,,7.65,2861,5784,0.3342,0.0104,-115.9774,132.6611,0.0961,0
2013-03-07,near_grid,1544.26001,SPXQ130328P01560000,2013-03-28,put,1560,E,23.6,,25.7,,24.65,100,245,-0.6485,0.0095,-127.4528,135.2186,0.1074,0
2013-03-07,near_grid,1544.26001,SPXQ130328C01565000,2013-03-28,call,1565,E,5.4,,6.3,,5.85,1837,2762,0.2795,0.0098,-104.3992,122.5797,0.0938,0
2013-03-07,near_grid,1544.26001,SPXQ130328P01565000,2013-03-28,put,1565,E,26.4,,29,,27.7,0,2,-0.6992,0.0091,-115.8775,126.8746,0.1045,0
2013-03-07,near_grid,1544.26001,SPXQ130328C01570000,2013-03-28,call,1570,E,3.8,,4.9,,4.35,128,3272,0.2277,0.009,-91.4517,110.0445,0.0916,0
2013-03-07,near_grid,1544.26001,SPXQ130328P01570000,2013-03-28,put,1570,E,30,,32.8,,31.4,0,4,-0.7418,0.0085,-107.5923,117.7989,0.1049,0
2013-03-07,near_grid,1544.26001,SPXQ130328C01575000,2013-03-28,call,1575,E,2.65,,3.8,,3.225,1166,6784,0.1828,0.008,-79.2285,96.5707,0.0905,0
2013-03-07,near_grid,1544.26001,SPXQ130328P01575000,2013-03-28,put,1575,E,33.8,,36.3,,35.05,0,3,-0.7861,0.0078,-94.5457,106.182,0.1029,0
2013-03-07,near_grid,1544.26001,SPXQ130328C01580000,2013-03-28,call,1580,E,2.05,,2.7,,2.375,1531,2328,0.144,0.0069,-67.1786,82.6718,0.0897,0
2013-03-07,near_grid,1544.26001,SPXQ130328P01580000,2013-03-28,put,1580,E,37.8,,40.3,,39.05,0,0,-0.8243,0.007,-82.5392,94.1979,0.1019,0
2013-03-07,near_grid,1544.26001,SPXQ130328C01585000,2013-03-28,call,1585,E,1.4,,2.05,,1.725,270,1919,0.1104,0.0057,-55.2405,68.7122,0.0888,0
2013-03-07,near_grid,1544.26001,SPXQ130328P01585000,2013-03-28,put,1585,E,41.9,,44.8,,43.35,0,0,-0.8561,0.0061,-71.8074,82.6399,0.1019,0
2013-03-07,near_grid,1544.26001,SPXQ130328C01590000,2013-03-28,call,1590,E,0.9,,1.6,,1.25,226,1083,0.084,0.0047,-45.116,56.2777,0.0886,0
2013-03-07,near_grid,1544.26001,SPXQ130328P01590000,2013-03-28,put,1590,E,46.4,,49.3,,47.85,0,0,-0.8819,0.0053,-62.5563,72.1054,0.1028,0
2013-03-07,near_grid,1544.26001,SPXQ130328C01595000,2013-03-28,call,1595,E,0.55,,1.25,,0.9,5,266,0.0633,0.0038,-36.2549,45.2478,0.0886,0
2013-03-07,near_grid,1544.26001,SPXQ130328P01595000,2013-03-28,put,1595,E,51.3,,54.5,,52.9,0,0,-0.8887,0.0047,-64.6146,69.1376,0.1106,0
2013-03-07,near_grid,1544.26001,SPXQ130328C01600000,2013-03-28,call,1600,E,0.3,,1.05,,0.675,2199,3718,0.0465,0.003,-28.3852,35.4823,0.0885,0
2013-03-07,near_grid,1544.26001,SPXQ130328P01600000,2013-03-28,put,1600,E,55.8,,59.2,,57.5,0,106,-0.9136,0.004,-51.8867,57.4242,0.1087,0
2013-03-07,near_grid,1544.26001,SPXQ130328C01610000,2013-03-28,call,1610,E,0.1,,0.8,,0.45,25,156,0.0276,0.0019,-19.1077,23.1719,0.0913,0
2013-03-07,near_grid,1544.26001,SPXQ130328P01610000,2013-03-28,put,1610,E,65.5,,68.9,,67.2,0,0,-0.95,0.0027,-31.5363,37.6196,0.1062,0
2013-03-07,near_grid,1544.26001,SPXQ130328C01620000,2013-03-28,call,1620,E,0,,0.5,,0.25,0,893,0.0138,0.0011,-10.5643,12.8192,0.0913,0
2013-03-07,near_grid,1544.26001,SPXQ130328P01620000,2013-03-28,put,1620,E,75.4,,78.7,,77.05,0,0,-0.9707,0.0017,-18.7302,24.3079,0.1062,0
2013-03-07,near_grid,1544.26001,SPXQ130328C01625000,2013-03-28,call,1625,E,0.25,,0.4,,0.325,900,450,0.0095,0.0008,-7.6279,9.2586,0.0913,0
2013-03-07,near_grid,1544.26001,SPXQ130328P01625000,2013-03-28,put,1625,E,80.6,,83.7,,82.15,0,0,-0.978,0.0014,-13.7391,19.1195,0.1062,0
2013-03-07,near_grid,1544.26001,SPXQ130328C01630000,2013-03-28,call,1630,E,0.05,,0.35,,0.2,150,50,0.0064,0.0005,-5.4022,6.5587,0.0913,0
2013-03-07,near_grid,1544.26001,SPXQ130328P01630000,2013-03-28,put,1630,E,85.6,,88.6,,87.1,0,0,-0.9837,0.0011,-9.607,14.8249,0.1062,0
2013-03-07,near_grid,1544.26001,SPXQ130328C01650000,2013-03-28,call,1650,E,0.05,,0.25,,0.15,0,105,0.0011,0.0001,-1.1242,1.3658,0.0913,0
2013-03-07,near_grid,1544.26001,SPXQ130328P01650000,2013-03-28,put,1650,E,105.3,,108.6,,106.95,0,5,-0.9956,0.0002,0.1933,4.6565,0.1062,0
2013-03-07,near_grid,1544.26001,SPXQ130328C01675000,2013-03-28,call,1675,E,0,,0.2,,0.1,0,10,0.0001,0,-0.1044,0.127,0.0913,0
2013-03-07,near_grid,1544.26001,SPXQ130328P01675000,2013-03-28,put,1675,E,130.3,,133.6,,131.95,0,0,-0.9994,0.0001,3.95,0.8061,0.1062,0
2013-03-07,near_grid,1544.26001,SPXQ130328C01700000,2013-03-28,call,1700,E,0,,0.1,,0.05,20,1622,0,0,-0.0062,0.0076,0.0913,0
2013-03-07,near_grid,1544.26001,SPXQ130328P01700000,2013-03-28,put,1700,E,155.3,,158.5,,156.9,0,0,-0.9999,0,4.6952,0.1007,0.1062,0
2013-03-07,near_grid,1544.26001,SPXQ130328C01750000,2013-03-28,call,1750,E,0,,0.05,,0.025,0,46,0,0,0,0,0.0913,0
2013-03-07,near_grid,1544.26001,SPXQ130328P01750000,2013-03-28,put,1750,E,205.3,,208.5,,206.9,0,0,-1,0,4.9319,0.0005,0.1062,0
2013-03-07,near_grid,1544.26001,SPXQ130328C01800000,2013-03-28,call,1800,E,0,,0.05,,0.025,0,15,0,0,0,0,0.0913,0
2013-03-07,near_grid,1544.26001,SPXQ130328P01800000,2013-03-28,put,1800,E,255.5,,258.5,,257,0,0,-1,0,5.0734,0,0.1062,0
2013-03-07,near_grid,1544.26001,SPXQ130328C01850000,2013-03-28,call,1850,E,0,,0.2,,0.1,0,15,0,0,0,0,0.0913,0
2013-03-07,near_grid,1544.26001,SPXQ130328P01850000,2013-03-28,put,1850,E,305.2,,308.5,,306.85,0,0,-1,0,5.2143,0,0.1062,0
2013-03-08,underlying,1551.180054,,,,,,,,,,,,,,,,,,0
2013-03-08,far_target,1551.180054,SPX130420C01550000,2013-04-20,call,1550,E,21.1,,22.5,,21.8,7177,53381,0.5195,0.0076,-92.4115,210.4962,0.0994,0
2013-03-08,far_target,1551.180054,SPX130420P01550000,2013-04-20,put,1550,E,22.6,,23.8,,23.2,926,10526,-0.4811,0.0066,-101.3796,210.5129,0.1141,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01175000,2013-03-28,call,1175,E,0,,0,,0,0,0,1,0,-3.3118,0,0.0952,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01175000,2013-03-28,put,1175,E,0.05,,0.1,,0.075,0,1933,0,0,0,0,0.1908,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01200000,2013-03-28,call,1200,E,0,,0,,0,0,0,1,0,-3.3823,0,0.0952,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01200000,2013-03-28,put,1200,E,0.05,,0.15,,0.1,0,2200,0,0,0,0,0.1908,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01210000,2013-03-28,call,1210,E,0,,0,,0,0,0,1,0,-3.4105,0,0.0952,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01210000,2013-03-28,put,1210,E,0,,0.2,,0.1,0,0,0,0,0,0,0.1908,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01220000,2013-03-28,call,1220,E,0,,0,,0,0,0,1,0,-3.4387,0,0.0952,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01220000,2013-03-28,put,1220,E,0,,0.55,,0.275,0,3,0,0,-0.0001,0,0.1908,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01240000,2013-03-28,call,1240,E,0,,0,,0,0,0,1,0,-3.495,0,0.0952,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01240000,2013-03-28,put,1240,E,0,,0.55,,0.275,0,0,0,0,-0.0005,0.0002,0.1908,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01260000,2013-03-28,call,1260,E,0,,0,,0,0,0,1,0,-3.5514,0,0.0952,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01260000,2013-03-28,put,1260,E,0,,0.6,,0.3,0,72,0,0,-0.0031,0.0017,0.1908,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01280000,2013-03-28,call,1280,E,0,,0,,0,0,0,1,0,-3.6078,0,0.0952,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01280000,2013-03-28,put,1280,E,0,,0.65,,0.325,0,7,0,0,-0.0159,0.0089,0.1908,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01300000,2013-03-28,call,1300,E,248,,250.5,,249.25,0,0,1,0,-3.6642,0,0.0952,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01300000,2013-03-28,put,1300,E,0.2,,0.25,,0.225,30,6766,0,0,-0.0708,0.0394,0.1908,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01315000,2013-03-28,call,1315,E,233,,235.6,,234.3,0,0,1,0,-3.7064,0,0.0952,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01315000,2013-03-28,put,1315,E,0,,0.75,,0.375,0,100,-0.0001,0,-0.1969,0.1095,0.1908,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01335000,2013-03-28,call,1335,E,213.1,,215.6,,214.35,0,0,1,0,-3.7628,0,0.0952,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01335000,2013-03-28,put,1335,E,0,,0.75,,0.375,0,1590,-0.0003,0,-0.6822,0.3795,0.1908,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01355000,2013-03-28,call,1355,E,193.2,,195.7,,194.45,0,0,1,0,-3.8192,0,0.0952,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01355000,2013-03-28,put,1355,E,0,,0.75,,0.375,10,10,-0.001,0,-2.0669,1.1499,0.1908,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01375000,2013-03-28,call,1375,E,173.3,,175.9,,174.6,0,236,1,0,-3.8756,0,0.0952,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01375000,2013-03-28,put,1375,E,0.3,,0.55,,0.425,1586,4279,-0.0028,0.0001,-5.5071,3.0644,0.1908,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01395000,2013-03-28,call,1395,E,153.4,,156,,154.7,0,13,1,0,-3.9329,0.0011,0.0952,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01395000,2013-03-28,put,1395,E,0.2,,0.95,,0.575,10,1137,-0.0073,0.0002,-12.9739,7.2214,0.1908,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01415000,2013-03-28,call,1415,E,133.3,,136.2,,134.75,0,0,1,0,-4.0062,0.02,0.0952,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01415000,2013-03-28,put,1415,E,0.35,,1.1,,0.725,0,127,-0.0171,0.0005,-27.1597,15.1218,0.1908,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01435000,2013-03-28,call,1435,E,113.8,,116.4,,115.1,0,13,0.9998,0,-4.2617,0.2424,0.0952,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01435000,2013-03-28,put,1435,E,0.55,,1.3,,0.925,0,2108,-0.0331,0.0011,-46.2066,26.3157,0.1865,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01455000,2013-03-28,call,1455,E,94.1,,96.8,,95.45,0,0,0.9984,0.0002,-5.7968,1.8949,0.0952,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01455000,2013-03-28,put,1455,E,0.95,,1.7,,1.325,71,3081,-0.05,0.0017,-59.3469,36.796,0.1715,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01475000,2013-03-28,call,1475,E,74.6,,77.5,,76.05,11,4090,0.9897,0.0008,-12.8673,9.7425,0.0952,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01475000,2013-03-28,put,1475,E,1.6,,2.35,,1.975,47,8996,-0.077,0.0026,-75.526,51.5534,0.1559,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01490000,2013-03-28,call,1490,E,60.6,,63.2,,61.9,0,324,0.9682,0.0021,-26.9932,25.5203,0.0952,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01490000,2013-03-28,put,1490,E,2.35,,3.3,,2.825,537,2863,-0.1104,0.0036,-91.8099,67.2949,0.1453,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01510000,2013-03-28,call,1510,E,42.7,,45,,43.85,0,7157,0.874,0.0056,-76.0335,73.8947,0.1037,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01510000,2013-03-28,put,1510,E,4.2,,5.2,,4.7,1677,4931,-0.1815,0.0056,-115.9818,94.1562,0.1314,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01530000,2013-03-28,call,1530,E,26.5,,28.5,,27.5,615,5327,0.7285,0.0092,-116.1802,118.3638,0.1012,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01530000,2013-03-28,put,1530,E,7.8,,8.9,,8.35,77,170,-0.3023,0.0082,-139.5067,124.5519,0.1198,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01550000,2013-03-28,call,1550,E,13.4,,14.9,,14.15,2059,17145,0.521,0.0118,-128.9753,142.2246,0.0944,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01550000,2013-03-28,put,1550,E,14.2,,15.7,,14.95,2030,5294,-0.4806,0.0102,-145.4335,142.2543,0.1099,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01555000,2013-03-28,call,1555,E,10.7,,12.1,,11.4,73,672,0.4608,0.0121,-125.2061,141.7349,0.0921,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01555000,2013-03-28,put,1555,E,16.4,,18.2,,17.3,11,0,-0.532,0.0103,-142.758,141.9651,0.1083,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01560000,2013-03-28,call,1560,E,8.4,,9.6,,9,6662,8157,0.3993,0.012,-119.2306,137.858,0.0903,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01560000,2013-03-28,put,1560,E,19.1,,20.7,,19.9,345,345,-0.5843,0.0102,-137.4974,139.2356,0.1066,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01565000,2013-03-28,call,1565,E,6.4,,7.6,,7,8,7764,0.3378,0.0115,-110.3412,130.4832,0.0884,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01565000,2013-03-28,put,1565,E,21.8,,23.9,,22.85,0,2,-0.6357,0.01,-130.7041,134.1004,0.1055,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01570000,2013-03-28,call,1570,E,4.8,,5.8,,5.3,81,3302,0.2791,0.0108,-99.6313,119.9867,0.0869,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01570000,2013-03-28,put,1570,E,25.1,,27.2,,26.15,146,4,-0.6845,0.0095,-122.8385,126.9069,0.1051,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01575000,2013-03-28,call,1575,E,3.4,,4.4,,3.9,7454,7016,0.2242,0.0098,-87.1186,106.8653,0.0854,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01575000,2013-03-28,put,1575,E,28.6,,30.7,,29.65,0,3,-0.7311,0.0089,-112.8199,117.8084,0.1044,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01580000,2013-03-28,call,1580,E,2.4,,3.3,,2.85,4410,3061,0.1778,0.0086,-75.3653,92.9692,0.085,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01580000,2013-03-28,put,1580,E,32.5,,35.1,,33.8,0,0,-0.7662,0.008,-107.4649,109.3987,0.1074,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01585000,2013-03-28,call,1585,E,1.85,,2.5,,2.175,1971,1971,0.1414,0.0073,-65.5157,80.0416,0.0859,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01585000,2013-03-28,put,1585,E,36.6,,39.3,,37.95,0,0,-0.7997,0.0072,-99.4262,100.0419,0.1091,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01590000,2013-03-28,call,1590,E,1.25,,1.9,,1.575,67,1223,0.1075,0.0061,-53.6764,66.0066,0.0854,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01590000,2013-03-28,put,1590,E,41,,43.5,,42.25,0,0,-0.8285,0.0064,-91.5524,90.8647,0.1111,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01595000,2013-03-28,call,1595,E,0.85,,1.5,,1.175,8,271,0.0833,0.005,-44.9683,54.6937,0.0864,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01595000,2013-03-28,put,1595,E,45.6,,48.3,,46.95,0,0,-0.8468,0.0057,-88.7657,84.4211,0.1162,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01600000,2013-03-28,call,1600,E,0.55,,1.25,,0.9,338,5879,0.065,0.004,-37.8309,45.2538,0.0879,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01600000,2013-03-28,put,1600,E,50.3,,53.1,,51.7,0,106,-0.8621,0.0051,-86.2153,78.6496,0.1214,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01610000,2013-03-28,call,1610,E,0.3,,0.85,,0.575,22,176,0.0409,0.0027,-27.3914,31.3363,0.092,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01610000,2013-03-28,put,1610,E,59.9,,62.5,,61.2,0,0,-0.8888,0.0041,-79.2186,67.6538,0.1303,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01620000,2013-03-28,call,1620,E,0.2,,0.65,,0.425,0,893,0.0292,0.0019,-22.2388,23.7334,0.0987,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01620000,2013-03-28,put,1620,E,69.8,,72.3,,71.05,0,0,-0.9024,0.0034,-79.1242,61.5583,0.1433,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01625000,2013-03-28,call,1625,E,0.15,,0.4,,0.275,1,1350,0.0204,0.0014,-16.334,17.5791,0.0979,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01625000,2013-03-28,put,1625,E,74.7,,77.2,,75.95,0,0,-0.9092,0.0031,-77.75,58.3357,0.1487,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01630000,2013-03-28,call,1630,E,0.1,,0.55,,0.325,11,200,0.0203,0.0013,-17.272,17.4705,0.1042,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01630000,2013-03-28,put,1630,E,79.7,,82.2,,80.95,0,0,-0.9128,0.0028,-79.1443,56.6104,0.156,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01650000,2013-03-28,call,1650,E,0.05,,0.2,,0.125,1,105,0.0053,0.0004,-5.3898,5.4509,0.1043,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01650000,2013-03-28,put,1650,E,99.7,,102.1,,100.9,0,5,-0.9251,0.0022,-82.9861,50.4904,0.1832,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01675000,2013-03-28,call,1675,E,0.05,,0.1,,0.075,0,10,0.0007,0.0001,-0.8933,0.9041,0.1043,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01675000,2013-03-28,put,1675,E,124.6,,127.1,,125.85,0,0,-0.9364,0.0016,-85.8676,44.5219,0.2149,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01700000,2013-03-28,call,1700,E,0,,0.1,,0.05,1634,1642,0.0001,0,-0.1036,0.1049,0.1043,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01700000,2013-03-28,put,1700,E,149.6,,152.1,,150.85,0,0,-0.9433,0.0013,-90.1305,40.6733,0.2466,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01750000,2013-03-28,call,1750,E,0,,0.05,,0.025,0,46,0,0,-0.0005,0.0005,0.1043,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01750000,2013-03-28,put,1750,E,199.6,,202.1,,200.85,0,0,-0.9528,0.0009,-96.9303,35.1492,0.3064,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01800000,2013-03-28,call,1800,E,0,,0.05,,0.025,0,15,0,0,0,0,0.1043,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01800000,2013-03-28,put,1800,E,249.6,,252.1,,250.85,0,0,-0.9809,0.0004,-43.1224,16.6353,0.3064,0
2013-03-08,near_grid,1551.180054,SPXQ130328C01850000,2013-03-28,call,1850,E,0,,0.5,,0.25,0,15,0,0,0,0,0.1043,0
2013-03-08,near_grid,1551.180054,SPXQ130328P01850000,2013-03-28,put,1850,E,299.6,,302,,300.8,0,0,-0.9931,0.0002,-14.7589,6.8954,0.3064,0
2013-03-11,underlying,1556.219971,,,,,,,,,,,,,,,,,,0
2013-03-11,far_target,1556.219971,SPX130420C01550000,2013-04-20,call,1550,E,22.8,,24.1,,23.45,0,19520,0.5595,0.0079,-94.2127,201.5319,0.0982,0
2013-03-11,far_target,1556.219971,SPX130420P01550000,2013-04-20,put,1550,E,18.9,,20.2,,19.55,7433,10777,-0.446,0.0069,-102.7391,201.9358,0.1118,0
2013-03-11,near_grid,1556.219971,SPXQ130328C01175000,2013-03-28,call,1175,E,379,,381.7,,380.35,0,0,1,0,-3.3119,0,0.1177,0
2013-03-11,near_grid,1556.219971,SPXQ130328P01175000,2013-03-28,put,1175,E,0,,0.05,,0.025,24,1933,0,0,0,0,0.2026,0
2013-03-11,near_grid,1556.219971,SPXQ130328C01200000,2013-03-28,call,1200,E,354,,356.7,,355.35,0,0,1,0,-3.3824,0,0.1177,0
2013-03-11,near_grid,1556.219971,SPXQ130328P01200000,2013-03-28,put,1200,E,0,,0.05,,0.025,276,2200,0,0,0,0,0.2026,0
2013-03-11,near_grid,1556.219971,SPXQ130328C01210000,2013-03-28,call,1210,E,344,,346.7,,345.35,0,0,1,0,-3.4106,0,0.1177,0
2013-03-11,near_grid,1556.219971,SPXQ130328P01210000,2013-03-28,put,1210,E,0,,0.1,,0.05,0,0,0,0,0,0,0.2026,0
2013-03-11,near_grid,1556.219971,SPXQ130328C01220000,2013-03-28,call,1220,E,334,,336.7,,335.35,0,0,1,0,-3.4387,0,0.1177,0
2013-03-11,near_grid,1556.219971,SPXQ130328P01220000,2013-03-28,put,1220,E,0,,0.1,,0.05,0,3,0,0,0,0,0.2026,0
2013-03-11,near_grid,1556.219971,SPXQ130328C01240000,2013-03-28,call,1240,E,313.8,,316.8,,315.3,0,0,1,0,-3.4951,0,0.1177,0
2013-03-11,near_grid,1556.219971,SPXQ130328P01240000,2013-03-28,put,1240,E,0,,0.15,,0.075,0,0,0,0,-0.0002,0.0001,0.2026,0
2013-03-11,near_grid,1556.219971,SPXQ130328C01260000,2013-03-28,call,1260,E,293.8,,296.8,,295.3,0,0,1,0,-3.5515,0,0.1177,0
2013-03-11,near_grid,1556.219971,SPXQ130328P01260000,2013-03-28,put,1260,E,0,,0.15,,0.075,0,72,0,0,-0.0014,0.0005,0.2026,0
2013-03-11,near_grid,1556.219971,SPXQ130328C01280000,2013-03-28,call,1280,E,274.1,,276.8,,275.45,0,0,1,0,-3.6079,0,0.1177,0
2013-03-11,near_grid,1556.219971,SPXQ130328P01280000,2013-03-28,put,1280,E,0,,0.35,,0.175,0,7,0,0,-0.0081,0.0036,0.2026,0
2013-03-11,near_grid,1556.219971,SPXQ130328C01300000,2013-03-28,call,1300,E,254.1,,256.9,,255.5,0,0,1,0,-3.6642,0,0.1177,0
2013-03-11,near_grid,1556.219971,SPXQ130328P01300000,2013-03-28,put,1300,E,0.05,,0.2,,0.125,170,6756,0,0,-0.04,0.0177,0.2026,0
2013-03-11,near_grid,1556.219971,SPXQ130328C01315000,2013-03-28,call,1315,E,239.1,,241.9,,240.5,0,0,1,0,-3.7065,0,0.1177,0
2013-03-11,near_grid,1556.219971,SPXQ130328P01315000,2013-03-28,put,1315,E,0,,0.35,,0.175,0,100,0,0,-0.1195,0.0529,0.2026,0
2013-03-11,near_grid,1556.219971,SPXQ130328C01335000,2013-03-28,call,1335,E,219.2,,222,,220.6,0,0,1,0,-3.7629,0,0.1177,0
2013-03-11,near_grid,1556.219971,SPXQ130328P01335000,2013-03-28,put,1335,E,0,,0.4,,0.2,0,1590,-0.0002,0,-0.4521,0.2,0.2026,0
2013-03-11,near_grid,1556.219971,SPXQ130328C01355000,2013-03-28,call,1355,E,199,,202.1,,200.55,0,0,1,0,-3.8193,0,0.1177,0
2013-03-11,near_grid,1556.219971,SPXQ130328P01355000,2013-03-28,put,1355,E,0,,0.5,,0.25,0,3,-0.0006,0,-1.4851,0.6572,0.2026,0
